,Quality Class,Corners,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,4000,4200,4400,4600,5000
258,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
259,,,491.74,469.97,452.68,438.64,426.75,416.55,407.77,393.23,381.33,371.66,356.49,,,,,,,,,,,,,,,
260,,,440.98,421.49,406.08,393.39,382.64,373.49,365.72,352.51,341.99,333.44,319.6,,,,,,,,,,,,,,,
261,,,396.84,379.44,365.6,354.17,344.48,336.3,329.17,317.44,307.89,299.96,287.87,,,,,,,,,,,,,,,
262,SemiLuxury-BestStd,,355.03,339.39,326.83,316.56,308.11,300.76,294.38,283.79,275.38,268.37,257.39,,,,,,,,,,,,,,,
263,,,318.36,304.31,293.2,284.07,276.22,269.8,264.03,254.57,246.95,240.64,230.83,,,,,,,,,,,,,,,
264,Best Std-GoodStd,,277.81,265.63,255.87,247.95,241.18,235.5,230.51,222.15,215.41,210.09,201.51,,,,,,,,,,,,,,,
265,,,237.02,226.55,218.25,211.56,205.78,200.85,196.56,189.54,183.8,179.24,171.83,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,2.35,1.81,1.63,1.56,1.47,1.42,1.33,1.28,1.25,1.25,1.25,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
270,,,442.58,422.97,407.4,394.8,384.08,374.92,367.02,353.92,343.18,334.5,320.8,,,,,,,,,,,,,,,
271,,,396.88,379.35,365.47,354,344.37,336.15,329.15,317.26,307.83,300.1,287.64,,,,,,,,,,,,,,,
272,,,357.14,341.51,329,318.77,310.01,302.63,296.23,285.69,277.1,269.98,259.05,,,,,,,,,,,,,,,
273,SemiLuxury-BestStd,,319.51,305.47,294.13,284.89,277.27,270.7,264.95,255.4,247.85,241.52,231.67,,,,,,,,,,,,,,,
274,,,286.54,273.86,263.86,255.7,248.6,242.82,237.64,229.1,222.26,216.61,207.78,,,,,,,,,,,,,,,
275,Best Std-GoodStd,,250.07,239.06,230.29,223.15,217.03,211.95,207.47,199.97,193.89,189.12,181.32,,,,,,,,,,,,,,,
276,,,213.35,203.9,196.44,190.41,185.21,180.78,176.9,170.61,165.43,161.33,154.67,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,2.46,1.85,1.71,1.59,1.5,1.47,1.37,1.33,1.32,1.32,1.32,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
282,,,270.46,258.49,248.95,241.3,234.73,229.12,224.29,216.26,209.73,204.46,196.06,,,,,,,,,,,,,,,
283,,,218.27,208.69,201.09,194.81,189.48,184.95,181.04,174.6,169.32,164.98,158.32,,,,,,,,,,,,,,,
284,,,175.11,167.37,161.27,156.25,151.92,148.39,145.23,139.98,135.82,132.4,126.97,,,,,,,,,,,,,,,
285,,,130.36,124.6,120.04,116.34,113.18,110.47,108.13,104.23,101.09,98.58,94.51,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
288,,,56.49,54.26,52.48,51.04,49.69,48.65,47.84,46.2,45.03,43.97,42.32,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
291,,,1.39,1.25,1.23,1.21,1.2,1.17,1.16,1.08,1.05,1.05,1.03,,,,,,,,,,,,,,,
292,,,1.17,1.13,1.08,1.05,1.03,0.97,0.97,0.95,0.93,0.92,0.88,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
297,,,324.47,310.08,298.69,289.42,281.59,274.86,269.06,259.46,251.59,245.24,235.21,,,,,,,,,,,,,,,
298,,,290.96,278.13,267.93,259.55,252.48,246.43,241.31,232.57,225.65,220.01,210.88,,,,,,,,,,,,,,,
299,,,261.86,250.36,241.22,233.7,227.31,221.87,217.2,209.47,203.16,197.94,189.93,,,,,,,,,,,,,,,
300,SemiLuxury-BestStd,,234.26,223.96,215.63,208.85,203.3,198.45,194.23,187.26,181.68,177.08,169.84,,,,,,,,,,,,,,,
301,,,210.08,200.8,193.45,187.46,182.28,178.01,174.25,167.95,162.94,158.8,152.34,,,,,,,,,,,,,,,
302,Best Std-GoodStd,,183.33,175.25,168.84,163.59,159.11,155.39,152.09,146.58,142.16,138.65,132.95,,,,,,,,,,,,,,,
303,,,156.43,149.49,144.01,139.62,135.79,132.55,129.68,125.09,121.28,118.25,113.39,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,1.75,1.37,1.25,1.18,1.09,1.07,0.98,0.97,0.95,0.95,0.94,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
308,,,269.09,257.18,247.72,240.05,233.51,227.95,223.14,215.18,208.66,203.39,195.05,,,,,,,,,,,,,,,
309,,,241.31,230.65,222.22,215.26,209.39,204.39,200.11,192.93,187.15,182.47,174.9,,,,,,,,,,,,,,,
310,,,217.18,207.65,200.06,193.82,188.52,184.03,180.14,173.73,168.49,164.18,157.53,,,,,,,,,,,,,,,
311,SemiLuxury-BestStd,,194.26,185.73,178.85,173.22,168.59,164.57,161.12,155.29,150.72,146.85,140.86,,,,,,,,,,,,,,,
312,,,174.23,166.53,160.43,155.47,151.16,147.65,144.49,139.3,135.16,131.68,126.34,,,,,,,,,,,,,,,
313,Best Std-GoodStd,,152.03,145.38,139.99,135.68,131.95,128.87,126.15,121.57,117.9,115.01,110.25,,,,,,,,,,,,,,,
314,,,129.72,123.97,119.43,115.77,112.61,109.92,107.57,103.71,100.58,98.09,94.05,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,1.5,1.1,1.03,0.97,0.93,0.89,0.84,0.82,0.78,0.78,0.78,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
320,,,203.02,194.01,186.86,181.09,176.18,171.97,168.35,162.33,157.41,153.44,147.16,,,,,,,,,,,,,,,
321,,,163.81,156.65,150.94,146.19,142.21,138.8,135.87,131.05,127.08,123.84,118.82,,,,,,,,,,,,,,,
322,,,131.42,125.64,121.04,117.28,114.05,111.35,109,105.07,101.94,99.33,95.28,,,,,,,,,,,,,,,
323,,,97.86,93.5,90.09,87.34,84.95,82.9,81.15,78.24,75.88,73.99,70.94,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
326,,,42.35,40.68,39.36,38.27,37.26,36.5,35.85,34.66,33.75,32.97,31.72,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,20,0,25,0,30,0,35,0,40,0,45,0,50,0,60,0,70,0,80,0,100,0,,,,
329,,,0.95,0.86,0.85,0.84,0.82,0.78,0.77,0.72,0.7,0.7,0.69,,,,,,,,,,,,,,,
330,,,0.86,0.85,0.82,0.78,0.77,0.72,0.72,0.7,0.69,0.68,0.66,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
335,,,502.39,467.17,446.04,431.66,420.92,405.94,395.62,387.96,382.09,377.3,369.85,,,,,,,,,,,,,,,
336,,,465.82,433.01,413.65,400.12,390.15,376.15,366.71,359.66,354.03,349.67,343.03,,,,,,,,,,,,,,,
337,,,431.28,401.05,383,370.62,361.39,348.61,339.63,333.11,328.07,324,317.67,,,,,,,,,,,,,,,
338,SemiLuxury-BestStd,,402.39,374.1,357.34,345.78,337.03,325.15,316.87,310.64,305.89,302.15,296.23,,,,,,,,,,,,,,,
339,,,378.22,351.82,335.85,324.92,316.87,305.73,297.65,291.99,287.59,283.98,278.39,,,,,,,,,,,,,,,
340,Best Std-GoodStd,,343.07,318.87,304.54,294.75,287.43,277.22,270.15,264.86,260.8,257.65,252.61,,,,,,,,,,,,,,,
341,,,306.34,284.8,271.94,263.21,256.61,247.45,241.08,236.53,232.92,229.96,225.44,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,5.72,4.54,4.01,3.64,3.38,2.76,2.47,2.2,2.15,2.08,1.74,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
346,,,441.08,410.17,391.61,378.99,369.51,356.43,347.34,340.61,335.42,331.26,324.7,,,,,,,,,,,,,,,
347,,,408.92,380.14,363.15,351.27,342.52,330.27,321.92,315.74,310.87,306.98,301.19,,,,,,,,,,,,,,,
348,,,378.65,352.1,336.25,325.39,317.29,306.08,298.14,292.46,288.01,284.42,278.92,,,,,,,,,,,,,,,
349,SemiLuxury-BestStd,,353.29,328.46,313.71,303.59,295.92,285.44,278.21,272.72,268.56,265.27,260.07,,,,,,,,,,,,,,,
350,,,332.05,308.84,294.83,285.25,278.21,268.42,261.33,256.35,252.49,249.31,244.41,,,,,,,,,,,,,,,
351,Best Std-GoodStd,,301.21,279.97,267.34,258.77,252.32,243.41,237.14,232.54,228.96,226.17,221.81,,,,,,,,,,,,,,,
352,,,268.93,250.06,238.73,231.06,225.31,217.26,211.65,207.63,204.5,201.88,197.94,,,,,,,,,,,,,,,
353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,5.02,4.01,3.51,3.24,2.96,2.46,2.14,1.93,1.86,1.82,1.51,,,,,,,,,,,,,,,
355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
358,,,273.64,254.47,242.93,235.09,229.23,221.07,215.46,211.28,208.07,205.45,201.41,,,,,,,,,,,,,,,
359,,,234.89,218.43,208.53,201.82,196.81,189.86,184.95,181.45,178.65,176.42,173.05,,,,,,,,,,,,,,,
360,,,205.99,191.6,182.91,176.95,172.55,166.49,162.13,159.02,156.61,154.68,151.62,,,,,,,,,,,,,,,
361,,,166.82,155.11,148.07,143.34,139.78,134.73,131.32,128.8,126.84,125.25,122.79,,,,,,,,,,,,,,,
362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
364,,,69.56,64.68,61.79,59.77,58.3,56.21,54.78,53.72,52.91,52.26,51.21,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
367,,,1.49,1.21,1.07,0.97,0.9,0.73,0.64,0.56,0.55,0.52,0.46,,,,,,,,,,,,,,,
368,,,1.37,1.08,0.95,0.88,0.81,0.64,0.56,0.51,0.5,0.49,0.41,,,,,,,,,,,,,,,
369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
374,,,331.43,308.21,294.25,284.76,277.7,267.79,260.99,255.95,252.06,248.92,244,,,,,,,,,,,,,,,
375,,,307.31,285.67,272.86,263.94,257.37,248.19,241.88,237.25,233.57,230.66,226.33,,,,,,,,,,,,,,,
376,,,284.52,264.58,252.64,244.48,238.4,229.98,224.03,219.76,216.42,213.72,209.58,,,,,,,,,,,,,,,
377,SemiLuxury-BestStd,,265.47,246.81,235.74,228.11,222.36,214.51,209.04,204.96,201.8,199.31,195.43,,,,,,,,,,,,,,,
378,,,249.51,232.09,221.55,214.33,209.04,201.73,196.38,192.64,189.73,187.35,183.64,,,,,,,,,,,,,,,
379,Best Std-GoodStd,,202.09,187.88,179.41,173.63,169.3,163.26,159.07,156.03,153.66,151.72,148.73,,,,,,,,,,,,,,,
380,,,226.34,210.34,200.88,194.46,189.61,182.88,178.2,174.72,172.04,169.96,166.69,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,3.77,2.99,2.63,2.41,2.23,1.8,1.62,1.49,1.42,1.38,1.16,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
386,,,291.11,270.7,258.46,250.13,243.89,235.25,229.24,224.79,221.41,218.61,214.3,,,,,,,,,,,,,,,
387,,,269.9,250.89,239.67,231.84,226.06,217.96,212.47,208.39,205.17,202.61,198.76,,,,,,,,,,,,,,,
388,,,249.92,232.39,221.9,214.76,209.39,202,196.81,193.01,190.1,187.73,184.11,,,,,,,,,,,,,,,
389,SemiLuxury-BestStd,,233.16,216.77,207.04,200.37,195.3,188.42,183.62,180.02,177.23,175.11,171.67,,,,,,,,,,,,,,,
390,,,219.16,203.84,194.6,188.27,183.62,177.16,172.49,169.18,166.63,164.55,161.32,,,,,,,,,,,,,,,
391,Best Std-GoodStd,,198.8,184.76,176.47,170.8,166.53,160.64,156.52,153.47,151.1,149.28,146.39,,,,,,,,,,,,,,,
392,,,177.5,165.02,157.55,152.51,148.7,143.36,139.69,137.06,134.96,133.23,130.63,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,3.31,2.63,2.33,2.14,1.96,1.59,1.42,1.29,1.25,1.2,1.01,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
398,,,205.17,190.79,182.17,176.27,171.89,165.77,161.57,158.42,156.03,154.08,151.04,,,,,,,,,,,,,,,
399,,,176.14,163.79,156.4,151.33,147.56,142.34,138.69,136.04,133.96,132.27,129.73,,,,,,,,,,,,,,,
400,,,154.45,143.64,137.15,132.67,129.4,124.84,121.56,119.24,117.45,115.99,113.7,,,,,,,,,,,,,,,
401,,,125.11,116.3,111.04,107.47,104.81,101.05,98.46,96.59,95.11,93.9,92.08,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
404,,,52.18,48.5,46.33,44.83,43.72,42.17,41.1,40.27,39.69,39.17,38.39,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,5,0,7,500,10,0,12,500,15,0,20,0,25,0,30,0,35,0,40,0,50,0,,,,
407,,,1.1,0.9,0.79,0.72,0.67,0.56,0.49,0.45,0.42,0.4,0.35,,,,,,,,,,,,,,,
408,,,1.01,0.82,0.7,0.66,0.6,0.49,0.45,0.39,0.38,0.36,0.31,,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
413,,,510.57,487.95,470,455.41,443.08,432.53,423.37,408.31,395.85,385.84,370.11,,,,,,,,,,,,,,,
414,,,457.84,437.63,421.6,408.41,397.29,387.78,379.69,365.95,355.11,346.2,331.82,,,,,,,,,,,,,,,
415,,,412.04,393.98,379.55,367.75,357.6,349.15,341.75,329.58,319.66,311.43,298.87,,,,,,,,,,,,,,,
416,SemiLuxury-BestStd,,368.6,352.36,339.31,328.63,319.88,312.24,305.65,294.65,285.94,278.63,267.22,,,,,,,,,,,,,,,
417,,,330.53,315.95,304.37,294.97,286.82,280.14,274.12,264.31,256.41,249.89,239.67,,,,,,,,,,,,,,,
418,Best Std-GoodStd,,288.46,275.77,265.66,257.4,250.34,244.51,239.32,230.63,223.66,218.17,209.19,,,,,,,,,,,,,,,
419,,,246.15,235.2,226.62,219.66,213.64,208.51,204.07,196.76,190.82,186.08,178.4,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,2.79,2.14,1.93,1.84,1.75,1.71,1.56,1.5,1.48,1.48,1.48,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
424,,,463.38,442.87,426.57,413.36,402.18,392.54,384.26,370.58,359.34,350.26,335.89,,,,,,,,,,,,,,,
425,,,415.53,397.22,382.66,370.7,360.59,351.98,344.65,332.16,322.28,314.25,301.19,,,,,,,,,,,,,,,
426,,,373.98,357.56,344.5,333.77,324.63,316.9,310.18,299.13,290.15,282.69,271.23,,,,,,,,,,,,,,,
427,SemiLuxury-BestStd,,334.55,319.83,307.95,298.31,290.33,283.42,277.4,267.45,259.55,252.91,242.56,,,,,,,,,,,,,,,
428,,,299.99,286.77,276.27,267.71,260.31,254.25,248.83,239.92,232.75,226.8,217.53,,,,,,,,,,,,,,,
429,Best Std-GoodStd,,261.81,250.29,241.1,233.62,227.25,221.93,217.21,209.37,203.03,197.99,189.87,,,,,,,,,,,,,,,
430,,,223.39,213.47,205.68,199.35,193.93,189.26,185.23,178.59,173.2,168.87,161.93,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,2.54,1.93,1.77,1.69,1.58,1.5,1.41,1.39,1.37,1.37,1.37,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
436,,,277.94,265.63,255.86,247.95,241.23,235.42,230.47,222.24,215.52,210.05,201.51,,,,,,,,,,,,,,,
437,,,224.3,214.48,206.65,200.16,194.7,190.06,186.03,179.42,174.02,169.55,162.68,,,,,,,,,,,,,,,
438,,,179.91,171.98,165.71,160.6,156.13,152.48,149.23,143.87,139.57,136.03,130.47,,,,,,,,,,,,,,,
439,,,134,128.06,123.37,119.57,116.32,113.53,111.11,107.14,103.88,101.3,97.12,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
442,,,68.6,65.55,63.15,61.18,59.5,58.09,56.88,54.82,53.18,51.83,49.71,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
445,,,1.47,1.16,1.03,0.97,0.93,0.9,0.85,0.81,0.79,0.79,0.79,,,,,,,,,,,,,,,
446,,,1.33,1.03,0.93,0.88,0.87,0.81,0.73,0.72,0.71,0.71,0.71,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
451,,,340.11,325.05,313.12,303.42,295.17,288.11,282.06,272,263.74,257.07,246.57,,,,,,,,,,,,,,,
452,,,305.01,291.54,280.88,272.1,264.68,258.33,252.96,243.83,236.58,230.63,221.07,,,,,,,,,,,,,,,
453,,,274.51,262.46,252.88,245.01,238.27,232.6,227.68,219.58,212.97,207.49,199.11,,,,,,,,,,,,,,,
454,SemiLuxury-BestStd,,245.57,234.76,226.05,218.94,213.12,208.03,203.62,196.3,190.49,185.63,178.02,,,,,,,,,,,,,,,
455,,,220.21,210.49,202.8,196.51,191.07,186.62,182.65,176.09,170.82,166.47,159.67,,,,,,,,,,,,,,,
456,Best Std-GoodStd,,192.18,183.72,176.97,171.49,166.81,162.9,159.41,153.66,149.01,145.37,139.37,,,,,,,,,,,,,,,
457,,,163.97,156.73,150.97,146.35,142.33,138.92,135.97,131.1,127.11,123.97,118.85,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,1.86,1.44,1.3,1.23,1.17,1.1,1.04,1.01,0.98,0.98,0.98,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
462,,,298.63,285.44,274.91,266.39,259.17,252.98,247.65,238.83,231.56,225.71,216.47,,,,,,,,,,,,,,,
463,,,267.79,256,246.61,238.91,232.38,226.83,222.1,214.08,207.7,202.48,194.07,,,,,,,,,,,,,,,
464,,,241.01,230.46,222.03,215.1,209.21,204.24,199.9,192.78,186.99,182.18,174.81,,,,,,,,,,,,,,,
465,SemiLuxury-BestStd,,215.6,206.13,198.47,192.24,187.12,182.66,178.77,172.34,167.25,162.97,156.28,,,,,,,,,,,,,,,
466,,,193.32,184.8,178.04,172.55,167.77,163.84,160.37,154.6,149.99,146.16,140.19,,,,,,,,,,,,,,,
467,Best Std-GoodStd,,168.72,161.31,155.39,150.57,146.45,143.01,139.97,134.92,130.85,127.63,122.34,,,,,,,,,,,,,,,
468,,,143.98,137.6,132.55,128.48,124.96,121.99,119.38,115.12,111.62,108.85,104.36,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,1.64,1.26,1.15,1.07,1.03,0.98,0.92,0.89,0.87,0.87,0.87,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
474,,,209.82,200.53,193.17,187.17,182.1,177.77,174,167.79,162.7,158.6,152.1,,,,,,,,,,,,,,,
475,,,169.37,161.93,155.99,151.11,146.97,143.51,140.45,135.46,131.37,128.02,122.83,,,,,,,,,,,,,,,
476,,,135.82,129.87,125.12,121.24,117.87,115.13,112.67,108.62,105.36,102.71,98.51,,,,,,,,,,,,,,,
477,,,101.15,96.69,93.13,90.28,87.81,85.7,83.88,80.86,78.44,76.47,73.32,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
480,,,52.47,50.14,48.27,46.82,45.55,44.46,43.5,41.95,40.68,39.67,38.05,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
483,,,1.1,0.85,0.77,0.72,0.69,0.67,0.62,0.61,0.61,0.61,0.61,,,,,,,,,,,,,,,
484,,,1.01,0.77,0.69,0.66,0.64,0.61,0.58,0.57,0.56,0.56,0.56,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
489,,,377.53,360.83,347.56,336.78,327.66,319.79,313.07,301.91,292.76,285.35,273.67,,,,,,,,,,,,,,,
490,,,338.55,323.6,311.76,302.04,293.78,286.73,280.76,270.65,262.59,256.01,245.38,,,,,,,,,,,,,,,
491,,,304.7,291.35,280.69,271.94,264.44,258.18,252.73,243.71,236.38,230.32,221.01,,,,,,,,,,,,,,,
492,SemiLuxury-BestStd,,272.56,260.59,250.96,243.02,236.57,230.87,225.98,217.91,211.43,206.05,197.61,,,,,,,,,,,,,,,
493,,,244.41,233.66,225.14,218.14,212.06,207.14,202.75,195.41,189.59,184.77,177.23,,,,,,,,,,,,,,,
494,Best Std-GoodStd,,213.3,203.91,196.46,190.37,185.14,180.81,176.96,170.57,165.4,161.33,154.69,,,,,,,,,,,,,,,
495,,,182.02,173.97,167.55,162.4,158.03,154.2,150.91,145.52,141.12,137.6,131.91,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,2.08,1.58,1.44,1.37,1.29,1.25,1.19,1.16,1.13,1.13,1.13,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
500,,,331.55,316.86,305.23,295.77,287.77,280.84,274.95,265.11,257.11,250.59,240.33,,,,,,,,,,,,,,,
501,,,297.33,284.21,273.78,265.19,257.98,251.81,246.56,237.66,230.57,224.83,215.52,,,,,,,,,,,,,,,
502,,,267.57,255.86,246.49,238.81,232.23,226.74,221.97,214.02,207.59,202.26,194.06,,,,,,,,,,,,,,,
503,SemiLuxury-BestStd,,239.34,228.83,220.38,213.41,207.74,202.8,198.5,191.34,185.68,180.94,173.53,,,,,,,,,,,,,,,
504,,,214.65,205.18,197.66,191.58,186.28,181.9,178.03,171.64,166.49,162.29,155.63,,,,,,,,,,,,,,,
505,Best Std-GoodStd,,187.31,179.06,172.51,167.14,162.61,158.76,155.41,149.8,145.25,141.67,135.84,,,,,,,,,,,,,,,
506,,,159.83,152.75,147.17,142.63,138.77,135.43,132.54,127.81,123.92,120.84,115.83,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,1.81,1.39,1.27,1.22,1.17,1.11,1.02,0.98,0.97,0.97,0.97,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,4,0,6,0,8,0,10,0,12,0,16,0,20,0,24,0,28,0,32,0,40,0,,,,
512,,,205.68,196.57,189.32,183.48,178.48,174.24,170.57,164.47,159.52,155.46,149.09,,,,,,,,,,,,,,,
513,,,165.99,158.72,152.89,148.13,144.08,140.66,137.69,132.78,128.77,125.46,120.4,,,,,,,,,,,,,,,
514,,,133.18,127.24,122.64,118.83,115.54,112.89,110.46,106.45,103.28,100.67,96.54,,,,,,,,,,,,,,,
