Zip/Postal Code,Material % adjustment,Labor % adjustment,Equipment % adjustment,TOTAL WEIGHTED AVG.
8755,2,2,1,2
8756,2,2,1,2
8757,2,2,1,2
8758,2,2,1,2
8759,1,2,0,1
8801,3,51,1,25
8802,3,31,1,16
8803,1,31,0,15
8804,1,5,0,3
8805,1,28,0,13
8807,2,28,1,14
8808,0,5,0,2
8809,1,31,0,15
8810,-3,27,-1,11
8812,1,28,0,13
8816,3,27,1,14
8817,2,27,1,13
8818,2,27,1,13
8820,3,27,1,14
8821,-3,28,-1,11
8822,-2,31,-1,13
8823,-3,28,-1,11
